connector_id,connector_x,connector_y,connector_z,confidence,creation_time,edition_time,tags,type,creator,editor,skeleton_id,neuron_id,name,post_x,post_y,post_z,node_id,annotations,cube,other_annotations,user,user_id,project_id,transaction_id,execution_time,label
2125012,68840.0,55536.0,103232.0,5,2025-03-05 11:44:53.618438,2025-03-05 11:44:53.618438,,Postsynaptic,shiyan,shiyan,620465,620465,neuron 620466,68920.0,55552.0,103144.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sw distance', 'ngc: Distanced Set', 'sy distanced']",cube1,"['sw distance', 'ngc: Distanced Set', 'sy distanced']",swilson,44,19,2503393,2025-03-06 17:40:28.114582+00:00,annotations.add
2125013,68824.0,55488.0,103232.0,5,2025-03-05 11:44:53.708780,2025-03-05 11:44:53.708780,,Postsynaptic,shiyan,shiyan,620469,620469,neuron 620470,68776.0,55528.0,103120.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sw uncertain', 'ngc: Pre Correct', 'sy distanced']",cube1,"['sw uncertain', 'ngc: Pre Correct', 'sy distanced']",nceffa,26,19,2503665,2025-03-06 17:55:43.839842+00:00,annotations.add
2125013,68824.0,55488.0,103232.0,5,2025-03-05 11:44:53.708780,2025-03-05 11:44:53.708780,,Postsynaptic,shiyan,shiyan,620469,620469,neuron 620470,68776.0,55528.0,103120.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sw uncertain', 'ngc: Pre Correct', 'sy distanced']",cube1,"['sw uncertain', 'ngc: Pre Correct', 'sy distanced']",swilson,44,19,2503557,2025-03-06 17:51:31.162840+00:00,annotations.add
2125013,68824.0,55488.0,103232.0,5,2025-03-05 11:44:53.708780,2025-03-05 11:44:53.708780,,Postsynaptic,shiyan,shiyan,620469,620469,neuron 620470,68776.0,55528.0,103120.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sw uncertain', 'ngc: Pre Correct', 'sy distanced']",cube1,"['sw uncertain', 'ngc: Pre Correct', 'sy distanced']",shiyan,38,19,2503511,2025-03-06 17:48:30.661951+00:00,annotations.add
2125014,68608.0,55456.0,102816.0,5,2025-03-05 11:44:53.796160,2025-03-05 11:44:53.796160,,Postsynaptic,shiyan,shiyan,620473,620473,neuron 620474,68640.0,55544.0,102704.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct', 'sy correct']",cube1,"['ngc: Pre Correct', 'sy correct']",swilson,44,19,2503739,2025-03-06 17:58:52.506633+00:00,annotations.add
2125014,68608.0,55456.0,102816.0,5,2025-03-05 11:44:53.796160,2025-03-05 11:44:53.796160,,Postsynaptic,shiyan,shiyan,620473,620473,neuron 620474,68640.0,55544.0,102704.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct', 'sy correct']",cube1,"['ngc: Pre Correct', 'sy correct']",nceffa,26,19,2503704,2025-03-06 17:56:58.461356+00:00,annotations.add
2125014,68608.0,55456.0,102816.0,5,2025-03-05 11:44:53.796160,2025-03-05 11:44:53.796160,,Postsynaptic,shiyan,shiyan,620473,620473,neuron 620474,68640.0,55544.0,102704.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct', 'sy correct']",cube1,"['ngc: Pre Correct', 'sy correct']",shiyan,38,19,2503518,2025-03-06 17:48:47.690914+00:00,annotations.add
2125015,66464.0,55904.0,102904.0,5,2025-03-05 11:44:53.881492,2025-03-05 11:44:53.881492,,Postsynaptic,shiyan,shiyan,620477,620477,neuron 620478,66392.0,55968.0,102792.0,0,"['ngc: Wrong Set', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sy distanced']",cube1,"['ngc: Wrong Set', 'sy distanced']",nceffa,26,19,2503726,2025-03-06 17:58:17.153105+00:00,annotations.add
2125015,66464.0,55904.0,102904.0,5,2025-03-05 11:44:53.881492,2025-03-05 11:44:53.881492,,Postsynaptic,shiyan,shiyan,620477,620477,neuron 620478,66392.0,55968.0,102792.0,0,"['ngc: Wrong Set', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sy distanced']",cube1,"['ngc: Wrong Set', 'sy distanced']",shiyan,38,19,2503529,2025-03-06 17:49:48.348741+00:00,annotations.add
2125016,66472.0,55904.0,102896.0,5,2025-03-05 11:44:53.968107,2025-03-05 11:44:53.968107,,Postsynaptic,shiyan,shiyan,620481,620481,neuron 620482,66496.0,55824.0,102824.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Distanced Set', 'sy distanced']",cube1,"['ngc: Distanced Set', 'sy distanced']",nceffa,26,19,2503737,2025-03-06 17:58:48.072991+00:00,annotations.add
2125016,66472.0,55904.0,102896.0,5,2025-03-05 11:44:53.968107,2025-03-05 11:44:53.968107,,Postsynaptic,shiyan,shiyan,620481,620481,neuron 620482,66496.0,55824.0,102824.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Distanced Set', 'sy distanced']",cube1,"['ngc: Distanced Set', 'sy distanced']",shiyan,38,19,2503594,2025-03-06 17:52:50.891472+00:00,annotations.add
2125017,66880.0,55664.0,103104.0,5,2025-03-05 11:44:54.050687,2025-03-05 11:44:54.050687,,Postsynaptic,shiyan,shiyan,620485,620485,neuron 620486,66872.0,55632.0,102952.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct', 'sy correct']",cube1,"['ngc: Pre Correct', 'sy correct']",nceffa,26,19,2503746,2025-03-06 17:59:39.648206+00:00,annotations.add
2125017,66880.0,55664.0,103104.0,5,2025-03-05 11:44:54.050687,2025-03-05 11:44:54.050687,,Postsynaptic,shiyan,shiyan,620485,620485,neuron 620486,66872.0,55632.0,102952.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct', 'sy correct']",cube1,"['ngc: Pre Correct', 'sy correct']",shiyan,38,19,2503617,2025-03-06 17:53:46.848610+00:00,annotations.add
2125019,66880.0,55648.0,103104.0,5,2025-03-05 11:44:54.203966,2025-03-05 11:44:54.203966,,Postsynaptic,shiyan,shiyan,620493,620493,neuron 620494,66912.0,55720.0,102984.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct', 'sy correct']",cube1,"['ngc: Pre Correct', 'sy correct']",nceffa,26,19,2503752,2025-03-06 18:03:08.555384+00:00,annotations.add
2125019,66880.0,55648.0,103104.0,5,2025-03-05 11:44:54.203966,2025-03-05 11:44:54.203966,,Postsynaptic,shiyan,shiyan,620493,620493,neuron 620494,66912.0,55720.0,102984.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct', 'sy correct']",cube1,"['ngc: Pre Correct', 'sy correct']",shiyan,38,19,2503635,2025-03-06 17:54:40.654071+00:00,annotations.add
2125020,68912.0,55976.0,102920.0,5,2025-03-05 11:44:54.281189,2025-03-05 11:44:54.281189,,Postsynaptic,shiyan,shiyan,620497,620497,neuron 620498,68896.0,56080.0,102824.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sy wrong', 'ngc: Distanced Set']",cube1,"['sy wrong', 'ngc: Distanced Set']",nceffa,26,19,2503757,2025-03-06 18:05:53.452347+00:00,annotations.add
2125020,68912.0,55976.0,102920.0,5,2025-03-05 11:44:54.281189,2025-03-05 11:44:54.281189,,Postsynaptic,shiyan,shiyan,620497,620497,neuron 620498,68896.0,56080.0,102824.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sy wrong', 'ngc: Distanced Set']",cube1,"['sy wrong', 'ngc: Distanced Set']",shiyan,38,19,2503693,2025-03-06 17:56:29.755234+00:00,annotations.add
2125020,68912.0,55976.0,102920.0,5,2025-03-05 11:44:54.281189,2025-03-05 11:44:54.281189,,Postsynaptic,shiyan,shiyan,620497,620497,neuron 620498,68896.0,56080.0,102824.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sy wrong', 'ngc: Distanced Set']",cube1,"['sy wrong', 'ngc: Distanced Set']",shiyan,38,19,2503679,2025-03-06 17:56:04.977140+00:00,annotations.add
2125021,68888.0,55976.0,102928.0,5,2025-03-05 11:44:54.366743,2025-03-05 11:44:54.366743,,Postsynaptic,shiyan,shiyan,620501,620501,neuron 620502,68856.0,56160.0,102928.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sy correct', 'ngc: Distanced Set']",cube1,"['sy correct', 'ngc: Distanced Set']",nceffa,26,19,2503762,2025-03-06 18:06:32.050409+00:00,annotations.add
2125021,68888.0,55976.0,102928.0,5,2025-03-05 11:44:54.366743,2025-03-05 11:44:54.366743,,Postsynaptic,shiyan,shiyan,620501,620501,neuron 620502,68856.0,56160.0,102928.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sy correct', 'ngc: Distanced Set']",cube1,"['sy correct', 'ngc: Distanced Set']",shiyan,38,19,2503713,2025-03-06 17:57:15.855754+00:00,annotations.add
2125022,68912.0,55976.0,102928.0,5,2025-03-05 11:44:54.460843,2025-03-05 11:44:54.460843,,Postsynaptic,shiyan,shiyan,620505,620505,neuron 620506,68952.0,56000.0,102984.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Distanced Set', 'sy distanced']",cube1,"['ngc: Distanced Set', 'sy distanced']",nceffa,26,19,2503767,2025-03-06 18:07:16.490316+00:00,annotations.add
2125022,68912.0,55976.0,102928.0,5,2025-03-05 11:44:54.460843,2025-03-05 11:44:54.460843,,Postsynaptic,shiyan,shiyan,620505,620505,neuron 620506,68952.0,56000.0,102984.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Distanced Set', 'sy distanced']",cube1,"['ngc: Distanced Set', 'sy distanced']",shiyan,38,19,2503724,2025-03-06 17:58:16.201209+00:00,annotations.add
2125023,67224.0,56144.0,102848.0,5,2025-03-05 11:44:54.554274,2025-03-05 11:44:54.554274,,Postsynaptic,shiyan,shiyan,620509,620509,neuron 620510,67136.0,56248.0,102808.0,0,"['ngc: Wrong Set', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sy wrong']",cube1,"['ngc: Wrong Set', 'sy wrong']",shiyan,38,19,2503852,2025-03-06 18:34:53.176961+00:00,annotations.add
2125023,67224.0,56144.0,102848.0,5,2025-03-05 11:44:54.554274,2025-03-05 11:44:54.554274,,Postsynaptic,shiyan,shiyan,620509,620509,neuron 620510,67136.0,56248.0,102808.0,0,"['ngc: Wrong Set', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sy wrong']",cube1,"['ngc: Wrong Set', 'sy wrong']",nceffa,26,19,2503769,2025-03-06 18:08:08.042662+00:00,annotations.add
2125024,67256.0,56152.0,102872.0,5,2025-03-05 11:44:54.645162,2025-03-05 11:44:54.645162,,Postsynaptic,shiyan,shiyan,620513,620513,neuron 620514,67216.0,56072.0,102912.0,0,"['ngc: Wrong Set', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sy wrong']",cube1,"['ngc: Wrong Set', 'sy wrong']",shiyan,38,19,2503859,2025-03-06 18:35:32.093628+00:00,annotations.add
2125024,67256.0,56152.0,102872.0,5,2025-03-05 11:44:54.645162,2025-03-05 11:44:54.645162,,Postsynaptic,shiyan,shiyan,620513,620513,neuron 620514,67216.0,56072.0,102912.0,0,"['ngc: Wrong Set', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sy wrong']",cube1,"['ngc: Wrong Set', 'sy wrong']",nceffa,26,19,2503774,2025-03-06 18:09:15.547049+00:00,annotations.add
2125025,66984.0,56984.0,103080.0,5,2025-03-05 11:44:54.736234,2025-03-05 11:44:54.736234,,Postsynaptic,shiyan,shiyan,620517,620517,neuron 620518,66968.0,56824.0,103136.0,0,"['sy:correct', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct']",cube1,"['sy:correct', 'ngc: Pre Correct']",shiyan,38,19,2503867,2025-03-06 18:36:14.351047+00:00,annotations.add
2125025,66984.0,56984.0,103080.0,5,2025-03-05 11:44:54.736234,2025-03-05 11:44:54.736234,,Postsynaptic,shiyan,shiyan,620517,620517,neuron 620518,66968.0,56824.0,103136.0,0,"['sy:correct', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct']",cube1,"['sy:correct', 'ngc: Pre Correct']",nceffa,26,19,2503776,2025-03-06 18:09:47.822229+00:00,annotations.add
2125026,68784.0,57464.0,103000.0,5,2025-03-05 11:44:54.823864,2025-03-05 11:44:54.823864,,Postsynaptic,shiyan,shiyan,620521,620521,neuron 620522,68832.0,57448.0,103144.0,0,"['sy:correct', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Distanced Set']",cube1,"['sy:correct', 'ngc: Distanced Set']",shiyan,38,19,2503873,2025-03-06 18:36:37.303903+00:00,annotations.add
2125026,68784.0,57464.0,103000.0,5,2025-03-05 11:44:54.823864,2025-03-05 11:44:54.823864,,Postsynaptic,shiyan,shiyan,620521,620521,neuron 620522,68832.0,57448.0,103144.0,0,"['sy:correct', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Distanced Set']",cube1,"['sy:correct', 'ngc: Distanced Set']",nceffa,26,19,2503794,2025-03-06 18:13:39.324161+00:00,annotations.add
2125027,67608.0,56912.0,103112.0,5,2025-03-05 11:44:54.920203,2025-03-05 11:44:54.920203,,Postsynaptic,shiyan,shiyan,620525,620525,neuron 620526,67608.0,56944.0,102928.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct', 'sy distanced']",cube1,"['ngc: Pre Correct', 'sy distanced']",shiyan,38,19,2503963,2025-03-06 18:44:00.774819+00:00,annotations.add
2125027,67608.0,56912.0,103112.0,5,2025-03-05 11:44:54.920203,2025-03-05 11:44:54.920203,,Postsynaptic,shiyan,shiyan,620525,620525,neuron 620526,67608.0,56944.0,102928.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct', 'sy distanced']",cube1,"['ngc: Pre Correct', 'sy distanced']",nceffa,26,19,2503796,2025-03-06 18:14:24.956811+00:00,annotations.add
2125028,66992.0,56976.0,103080.0,5,2025-03-05 11:44:55.013529,2025-03-05 11:44:55.013529,,Postsynaptic,shiyan,shiyan,620529,620529,neuron 620530,67032.0,56848.0,103064.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct']",cube1,['ngc: Pre Correct'],nceffa,26,19,2503798,2025-03-06 18:15:28.163262+00:00,annotations.add
2125029,67600.0,56896.0,103104.0,5,2025-03-05 11:44:55.101424,2025-03-05 11:44:55.101424,,Postsynaptic,shiyan,shiyan,620533,620533,neuron 620534,67520.0,56976.0,103024.0,0,"['ngc: Wrong Set', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses']",cube1,['ngc: Wrong Set'],nceffa,26,19,2503800,2025-03-06 18:17:24.741461+00:00,annotations.add
2125030,67608.0,56920.0,103088.0,5,2025-03-05 11:44:55.192920,2025-03-05 11:44:55.192920,,Postsynaptic,shiyan,shiyan,620537,620537,neuron 620538,67632.0,57040.0,103040.0,0,"['ngc: Uncertain', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses']",cube1,['ngc: Uncertain'],nceffa,26,19,2503802,2025-03-06 18:21:29.670067+00:00,annotations.add
2125031,66984.0,56992.0,103080.0,5,2025-03-05 11:44:55.421733,2025-03-05 11:44:55.421733,,Postsynaptic,shiyan,shiyan,620545,620545,neuron 620546,67024.0,56832.0,103096.0,0,"['ngc: Wrong Set', 'ngc: Uncertain', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct', 'ngc: Distanced Set', 'sy distanced']",cube1,"['ngc: Wrong Set', 'ngc: Uncertain', 'ngc: Pre Correct', 'ngc: Distanced Set', 'sy distanced']",nceffa,26,19,2504076,2025-03-06 20:30:42.233350+00:00,annotations.add
2125031,66984.0,56992.0,103080.0,5,2025-03-05 11:44:55.421733,2025-03-05 11:44:55.421733,,Postsynaptic,shiyan,shiyan,620545,620545,neuron 620546,67024.0,56832.0,103096.0,0,"['ngc: Wrong Set', 'ngc: Uncertain', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct', 'ngc: Distanced Set', 'sy distanced']",cube1,"['ngc: Wrong Set', 'ngc: Uncertain', 'ngc: Pre Correct', 'ngc: Distanced Set', 'sy distanced']",nceffa,26,19,2504071,2025-03-06 20:28:44.263551+00:00,annotations.add
2125031,66984.0,56992.0,103080.0,5,2025-03-05 11:44:55.421733,2025-03-05 11:44:55.421733,,Postsynaptic,shiyan,shiyan,620545,620545,neuron 620546,67024.0,56832.0,103096.0,0,"['ngc: Wrong Set', 'ngc: Uncertain', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct', 'ngc: Distanced Set', 'sy distanced']",cube1,"['ngc: Wrong Set', 'ngc: Uncertain', 'ngc: Pre Correct', 'ngc: Distanced Set', 'sy distanced']",nceffa,26,19,2504068,2025-03-06 20:28:11.252691+00:00,annotations.add
2125031,66984.0,56992.0,103080.0,5,2025-03-05 11:44:55.421733,2025-03-05 11:44:55.421733,,Postsynaptic,shiyan,shiyan,620545,620545,neuron 620546,67024.0,56832.0,103096.0,0,"['ngc: Wrong Set', 'ngc: Uncertain', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct', 'ngc: Distanced Set', 'sy distanced']",cube1,"['ngc: Wrong Set', 'ngc: Uncertain', 'ngc: Pre Correct', 'ngc: Distanced Set', 'sy distanced']",nceffa,26,19,2504060,2025-03-06 20:25:42.800312+00:00,annotations.add
2125031,66984.0,56992.0,103080.0,5,2025-03-05 11:44:55.421733,2025-03-05 11:44:55.421733,,Postsynaptic,shiyan,shiyan,620545,620545,neuron 620546,67024.0,56832.0,103096.0,0,"['ngc: Wrong Set', 'ngc: Uncertain', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct', 'ngc: Distanced Set', 'sy distanced']",cube1,"['ngc: Wrong Set', 'ngc: Uncertain', 'ngc: Pre Correct', 'ngc: Distanced Set', 'sy distanced']",shiyan,38,19,2503970,2025-03-06 18:44:25.564998+00:00,annotations.add
2125032,66984.0,58688.0,102944.0,5,2025-03-05 11:44:55.512338,2025-03-05 11:44:55.512338,,Postsynaptic,shiyan,shiyan,620549,620549,neuron 620550,66968.0,58680.0,102864.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'sy wrong']",cube1,['sy wrong'],shiyan,38,19,2503979,2025-03-06 18:45:40.363845+00:00,annotations.add
2125033,66976.0,58736.0,102904.0,5,2025-03-05 11:44:55.602292,2025-03-05 11:44:55.602292,,Postsynaptic,shiyan,shiyan,620553,620553,neuron 620554,66952.0,58584.0,103000.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct']",cube1,['ngc: Pre Correct'],nceffa,26,19,2504066,2025-03-06 20:27:47.674120+00:00,annotations.add
2125035,68840.0,55520.0,103224.0,5,2025-03-05 11:44:55.785263,2025-03-05 11:44:55.785263,,Postsynaptic,shiyan,shiyan,620561,620561,neuron 620562,68904.0,55560.0,103152.0,0,"['ngc: Uncertain', 'pushed false positives synapses', 'cube1MBONj2: pushed fp synapses']",cube1,['ngc: Uncertain'],nceffa,26,19,2504074,2025-03-06 20:30:23.118507+00:00,annotations.add
2125037,68552.0,55808.0,103864.0,5,2025-03-05 11:44:55.966309,2025-03-05 11:44:55.966309,,Postsynaptic,shiyan,shiyan,620569,620569,neuron 620570,68400.0,55800.0,103816.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Distanced Set']",cube1,['ngc: Distanced Set'],nceffa,26,19,2504079,2025-03-06 20:31:16.855290+00:00,annotations.add
2125038,68568.0,55808.0,103872.0,5,2025-03-05 11:44:56.076725,2025-03-05 11:44:56.076725,,Postsynaptic,shiyan,shiyan,620573,620573,neuron 620574,68480.0,55920.0,103840.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Distanced Set']",cube1,['ngc: Distanced Set'],nceffa,26,19,2504081,2025-03-06 20:31:47.128000+00:00,annotations.add
2125039,67016.0,55752.0,103592.0,5,2025-03-05 11:44:56.172328,2025-03-05 11:44:56.172328,,Postsynaptic,shiyan,shiyan,620577,620577,neuron 620578,67048.0,55704.0,103448.0,0,"['pushed false positives synapses', 'cube1MBONj2: pushed fp synapses', 'ngc: Pre Correct']",cube1,['ngc: Pre Correct'],nceffa,26,19,2504083,2025-03-06 20:32:19.727865+00:00,annotations.add
